WorkOrder,ModelName,LineName,SectionName,GroupName,StationName,TesterId,FixtureId,CarrierId,CarrierSide,TimeStamp,TestResult,SequenceNumber,Title,FileName,
BUNC1B347748#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1102,0,4/21/2026 13:55,PASS,0,N/A,N/A
BUNC1B347888#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1222,0,4/21/2026 13:55,PASS,0,N/A,N/A
BUNC1B348062#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1362,0,4/21/2026 13:56,PASS,0,N/A,N/A
BUNC1B347874#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1254,0,4/21/2026 13:58,PASS,0,N/A,N/A
BUNC1B347747#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1357,0,4/21/2026 14:00,PASS,0,N/A,N/A
1085033-04 261607000720,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1040,0,4/21/2026 14:00,PASS,0,N/A,N/A
BUNC1B347750#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1399,0,4/21/2026 14:03,PASS,0,N/A,N/A
BUNC1B348064#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1337,0,4/21/2026 14:09,PASS,0,N/A,N/A
BUNC1B348067#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1283,0,4/21/2026 14:09,PASS,0,N/A,N/A
BUNC1B347748#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1102,0,4/21/2026 14:12,PASS,0,N/A,N/A
1085033-04 261607000725,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1060,0,4/21/2026 14:16,PASS,0,N/A,N/A
BUNC1B348062#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1362,0,4/21/2026 14:17,PASS,0,N/A,N/A
BUNC1B348061#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1202,0,4/21/2026 14:18,PASS,0,N/A,N/A
BUNC1B348070#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1312,0,4/21/2026 14:18,PASS,0,N/A,N/A
1085033-04 261607026474,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1079,0,4/21/2026 14:19,PASS,0,N/A,N/A
1085033-04 2616070112581085033-04 261607000781,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1110,0,4/21/2026 14:22,PASS,0,N/A,N/A
BUNC1B348064#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1337,0,4/21/2026 14:22,PASS,0,N/A,N/A
1085033-04 2616070112571085033-04 261607000510,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1400,0,4/21/2026 14:25,PASS,0,N/A,N/A
1085033-04 2616070004801085033-04 261607011345,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1266,0,4/21/2026 14:26,PASS,0,N/A,N/A
BUNC1B348067#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1283,0,4/21/2026 14:27,PASS,0,N/A,N/A
1085033-04 2616070004891085033-04 261607000648,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1034,0,4/21/2026 14:27,PASS,0,N/A,N/A
1085033-04 2616070005401085033-04 261607026474,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1201,0,4/21/2026 14:30,PASS,0,N/A,N/A
1085033-04 261607000482,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1336,0,4/21/2026 14:32,PASS,0,N/A,N/A
1085033-04 2616070007251085033-04 261607000482,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1060,0,4/21/2026 14:34,PASS,0,N/A,N/A
BUNC1B348071#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1450,0,4/21/2026 14:35,PASS,0,N/A,N/A
BUNC1B258178#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1270,0,4/21/2026 14:35,PASS,0,N/A,N/A
1085033-04 261607000581,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1067,0,4/21/2026 14:36,PASS,0,N/A,N/A
BUNC1B348065#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1314,0,4/21/2026 14:37,PASS,0,N/A,N/A
BUNC1B348066#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1432,0,4/21/2026 14:38,PASS,0,N/A,N/A
BUNC1B348061#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1202,0,4/21/2026 14:39,PASS,0,N/A,N/A
1085033-04 261607026217,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1428,0,4/21/2026 14:39,PASS,0,N/A,N/A
BUNC1B348068#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1381,0,4/21/2026 14:40,PASS,0,N/A,N/A
1085033-04 261607000701,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1131,0,4/21/2026 14:40,PASS,0,N/A,N/A
BUNC1B347887#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1321,0,4/21/2026 14:40,PASS,0,N/A,N/A
1085033-04 261607000506,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1391,0,4/21/2026 14:41,PASS,0,N/A,N/A
BUNC1B348071#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1450,0,4/21/2026 14:41,PASS,0,N/A,N/A
1085033-04 261607011301,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1404,0,4/21/2026 14:41,PASS,0,N/A,N/A
1085033-04 261607000850,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1055,0,4/21/2026 14:43,PASS,0,N/A,N/A
BUNC1B348060#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1340,0,4/21/2026 14:43,PASS,0,N/A,N/A
BUNC1B348070#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1312,0,4/21/2026 14:43,PASS,0,N/A,N/A
BUNC1B347889#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1070,0,4/21/2026 14:44,PASS,0,N/A,N/A
1085033-04 261607000472,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1296,0,4/21/2026 14:44,PASS,0,N/A,N/A
BUNC1B348066#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA08,ECD16010089-PAT-01,CR_CD01:1432,0,4/21/2026 14:44,PASS,0,N/A,N/A
1085033-04 261607000794,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1058,0,4/21/2026 14:45,PASS,0,N/A,N/A
BUNC1B258178#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1270,0,4/21/2026 14:46,PASS,0,N/A,N/A
BUNC1B347887#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1321,0,4/21/2026 14:46,PASS,0,N/A,N/A
1085033-04 2616070008261085033-04 261607026217,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1395,0,4/21/2026 14:47,PASS,0,N/A,N/A
BUNC1B348065#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1314,0,4/21/2026 14:48,PASS,0,N/A,N/A
BUNC1B348068#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1381,0,4/21/2026 14:50,PASS,0,N/A,N/A
1085033-04 2616070005811085033-04 261607000794,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1067,0,4/21/2026 15:00,PASS,0,N/A,N/A
1085033-04 261607000280,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1079,0,4/21/2026 15:02,PASS,0,N/A,N/A
1085033-04 261607011089,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1276,0,4/21/2026 15:10,PASS,0,N/A,N/A
1085033-04 2616070005061085033-04 261607011301,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1391,0,4/21/2026 15:12,PASS,0,N/A,N/A
1085033-04 2616070007011085033-04 261607000850,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1131,0,4/21/2026 15:13,PASS,0,N/A,N/A
1085033-04 2616070004721085033-04 261607000280,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1296,0,4/21/2026 15:15,PASS,0,N/A,N/A
BUNC1B347897#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1149,0,4/21/2026 15:31,PASS,0,N/A,N/A
BUNC1B347741#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1150,0,4/21/2026 15:31,PASS,0,N/A,N/A
1085033-04 261607026190,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1428,0,4/21/2026 15:32,PASS,0,N/A,N/A
BUNC1B347751#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1402,0,4/21/2026 15:34,PASS,0,N/A,N/A
BUNC1B348059#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1020,0,4/21/2026 15:35,PASS,0,N/A,N/A
BUNC1B348060#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1340,0,4/21/2026 15:35,PASS,0,N/A,N/A
1085033-04 261607000546,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1298,0,4/21/2026 15:35,PASS,0,N/A,N/A
1085033-04 261607011305,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1395,0,4/21/2026 15:36,PASS,0,N/A,N/A
BUNC1B347897#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1149,0,4/21/2026 15:38,PASS,0,N/A,N/A
1085033-04 2616070003061085033-04 261607011305,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1413,0,4/21/2026 15:38,PASS,0,N/A,N/A
BUNC1B347889#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1070,0,4/21/2026 15:40,PASS,0,N/A,N/A
1085033-04 2616070261901085033-04 261607000546,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1428,0,4/21/2026 15:41,PASS,0,N/A,N/A
1085033-04 261607011092,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1294,0,4/21/2026 15:47,PASS,0,N/A,N/A
1085033-04 261607000808,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1058,0,4/21/2026 15:56,PASS,0,N/A,N/A
1085033-04 261607000730,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1391,0,4/21/2026 15:57,PASS,0,N/A,N/A
1085033-04 2616070008081085033-04 261607011092,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1058,0,4/21/2026 15:58,PASS,0,N/A,N/A
1085033-04 261607000891,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1404,0,4/21/2026 15:58,PASS,0,N/A,N/A
1085033-04 261607026197,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1131,0,4/21/2026 15:59,PASS,0,N/A,N/A
1085033-04 261607000484,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1055,0,4/21/2026 16:00,PASS,0,N/A,N/A
1085033-04 261607026199,3572605118,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA19,ECD16010089-FAT-01,CR_CD01:1292,0,4/21/2026 16:01,PASS,0,N/A,N/A
1085033-04 2616070110891085033-04 261607000484,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1276,0,4/21/2026 16:02,PASS,0,N/A,N/A
1085033-04 261607011300,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1336,0,4/21/2026 16:02,PASS,0,N/A,N/A
1085033-04 2616070008911085033-04 261607000730,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1404,0,4/21/2026 16:02,PASS,0,N/A,N/A
1085033-04 261607000727,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1451,0,4/21/2026 16:03,PASS,0,N/A,N/A
1085033-04 261607000798,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1079,0,4/21/2026 16:03,PASS,0,N/A,N/A
1085033-04 2616070261971085033-04 261607011300,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1131,0,4/21/2026 16:04,PASS,0,N/A,N/A
1085033-04 261607011077,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1413,0,4/21/2026 16:08,PASS,0,N/A,N/A
1085033-04 261607011396,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1298,0,4/21/2026 16:11,PASS,0,N/A,N/A
1085033-04 2616070261991085033-04 261607011077,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1292,0,4/21/2026 16:16,PASS,0,N/A,N/A
1085033-04 2616070007271085033-04 261607000798,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1451,0,4/21/2026 16:16,PASS,0,N/A,N/A
1085033-04 261607011339,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1058,0,4/21/2026 16:22,PASS,0,N/A,N/A
1085033-04 261607000691,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1296,0,4/21/2026 16:25,PASS,0,N/A,N/A
1085033-04 261607011380,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1395,0,4/21/2026 16:34,PASS,0,N/A,N/A
1085033-04 261607000395,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1055,0,4/21/2026 16:36,PASS,0,N/A,N/A
1085033-04 261607000447,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1063,0,4/21/2026 16:37,PASS,0,N/A,N/A
1085033-04 261607011387,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1404,0,4/21/2026 16:37,PASS,0,N/A,N/A
1085033-04 2616070113961085033-04 261607011387,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1298,0,4/21/2026 16:39,PASS,0,N/A,N/A
1085033-04 261607000562,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1382,0,4/21/2026 16:41,PASS,0,N/A,N/A
1085033-04 2616070113801085033-04 261607000447,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1395,0,4/21/2026 16:42,PASS,0,N/A,N/A
1085033-04 261607026477,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1083,0,4/21/2026 17:06,PASS,0,N/A,N/A
BUNC1B347749#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1293,0,4/21/2026 17:56,PASS,0,N/A,N/A
BUNC1B347861#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1410,0,4/21/2026 17:56,PASS,0,N/A,N/A
BUNC1B347751#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1402,0,4/21/2026 18:00,PASS,0,N/A,N/A
1085033-04 261607000545,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1420,0,4/21/2026 18:01,PASS,0,N/A,N/A
BUNC1B347741#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1150,0,4/21/2026 18:04,PASS,0,N/A,N/A
BUNC1B348074#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1091,0,4/21/2026 18:11,PASS,0,N/A,N/A
BUNC1B348072#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA03,ECD16010089-CVI-01,CR_CD01:1088,0,4/21/2026 18:11,PASS,0,N/A,N/A
BUNC1B347749#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1293,0,4/21/2026 18:14,PASS,0,N/A,N/A
BUNC1B348059#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1020,0,4/21/2026 18:19,PASS,0,N/A,N/A
1085033-04 2616070003951085033-04 261607026477,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1055,0,4/21/2026 18:49,PASS,0,N/A,N/A
1085033-04 2616070005621085033-04 261607000545,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1382,0,4/21/2026 18:49,PASS,0,N/A,N/A
BUNC1B347861#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA08,ECD16010089-PAT-01,CR_CD01:1410,0,4/21/2026 19:06,PASS,0,N/A,N/A
BUNC1B348072#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1088,0,4/21/2026 19:07,PASS,0,N/A,N/A
BUNC1B348094#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1424,0,4/21/2026 19:22,PASS,0,N/A,N/A
BUNC1B348092#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1424,0,4/21/2026 19:23,PASS,0,N/A,N/A
BUNC1B348095#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1285,0,4/22/2026 7:57,PASS,0,N/A,N/A
BUNC1B348100#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1285,0,4/22/2026 7:58,PASS,0,N/A,N/A
BUNC1B348076#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1285,0,4/22/2026 7:58,PASS,0,N/A,N/A
BUNC1B348102#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1285,0,4/22/2026 7:59,PASS,0,N/A,N/A
BUNC1B348100#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1092,0,4/22/2026 8:05,PASS,0,N/A,N/A
BUNC1B348094#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1424,0,4/22/2026 8:17,PASS,0,N/A,N/A
BUNC1B348022#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1210,0,4/22/2026 8:17,PASS,0,N/A,N/A
BUNC1B348092#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1038,0,4/22/2026 8:17,PASS,0,N/A,N/A
BUNC1B348083#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1098,0,4/22/2026 8:25,PASS,0,N/A,N/A
1085033-04 261607011126,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1236,0,4/22/2026 8:28,PASS,0,N/A,N/A
BUNC1B348076#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1256,0,4/22/2026 8:29,PASS,0,N/A,N/A
BUNC1B348102#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1195,0,4/22/2026 8:29,PASS,0,N/A,N/A
1085033-04 261607011461,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1374,0,4/22/2026 8:31,PASS,0,N/A,N/A
1085033-04 261607000799,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1332,0,4/22/2026 8:33,PASS,0,N/A,N/A
1085033-04 2616070114611085033-04 261607000691,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1374,0,4/22/2026 8:33,PASS,0,N/A,N/A
1085033-04 261607000555,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1186,0,4/22/2026 8:34,PASS,0,N/A,N/A
